SAMPLE_INDEX,FUNCTION_NAME,FUNCTION_INDEX,PEAQ_OBJECTIVE_DIFFERENCE,PEAQ_OBJECTIVE_DIFFERENCE ^ 2.0
284,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
284,Lame Constant MP3 Compression Bitrate 64,12,0.62325,0.3884405625
285,Lame MP3 Compression V1,0,0.069,0.0047610000000000005
285,Lame MP3 Compression V2,1,0.13275,0.0176225625
285,Lame MP3 Compression V3,2,0.17625,0.031064062499999996
285,Lame MP3 Compression V4,3,0.3975,0.15800625000000001
285,Lame MP3 Compression V5,4,0.56325,0.31725056250000006
285,Lame MP3 Compression V6,5,0.69025,0.4764450625
285,Lame MP3 Compression V7,6,0.6865,0.47128225
285,Lame MP3 Compression V8,7,0.6725,0.45225624999999997
285,Lame MP3 Compression V9,8,0.7865,0.61858225
285,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
285,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
285,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
285,Lame Constant MP3 Compression Bitrate 64,12,0.58625,0.34368906250000003
286,Lame MP3 Compression V1,0,0.0495,0.00245025
286,Lame MP3 Compression V2,1,0.1315,0.017292250000000002
286,Lame MP3 Compression V3,2,0.213,0.045369
286,Lame MP3 Compression V4,3,0.33075,0.10939556249999999
286,Lame MP3 Compression V5,4,0.52025,0.27066006249999996
286,Lame MP3 Compression V6,5,0.67325,0.4532655625
286,Lame MP3 Compression V7,6,0.669,0.44756100000000004
286,Lame MP3 Compression V8,7,0.94,0.8835999999999999
286,Lame MP3 Compression V9,8,0.96475,0.9307425625
286,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
286,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
286,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
286,Lame Constant MP3 Compression Bitrate 64,12,0.63,0.39690000000000003
287,Lame MP3 Compression V1,0,0.08925,0.007965562499999999
287,Lame MP3 Compression V2,1,0.16675,0.027805562500000002
287,Lame MP3 Compression V3,2,0.213,0.045369
287,Lame MP3 Compression V4,3,0.35,0.12249999999999998
287,Lame MP3 Compression V5,4,0.56025,0.31388006250000006
287,Lame MP3 Compression V6,5,0.7005,0.49070025
287,Lame MP3 Compression V7,6,0.77025,0.5932850625
287,Lame MP3 Compression V8,7,0.90275,0.8149575625000001
287,Lame MP3 Compression V9,8,0.94675,0.8963355625
287,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
287,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
287,Lame Constant MP3 Compression Bitrate 128,11,0.01475,2.1756249999999998E-4
287,Lame Constant MP3 Compression Bitrate 64,12,0.57925,0.3355305625000001
288,Lame MP3 Compression V1,0,0.0635,0.00403225
288,Lame MP3 Compression V2,1,0.15125,0.0228765625
288,Lame MP3 Compression V3,2,0.2185,0.04774225
288,Lame MP3 Compression V4,3,0.32175,0.10352306249999998
288,Lame MP3 Compression V5,4,0.518,0.268324
288,Lame MP3 Compression V6,5,0.65,0.42250000000000004
288,Lame MP3 Compression V7,6,0.71275,0.5080125625
288,Lame MP3 Compression V8,7,0.93875,0.8812515624999999
288,Lame MP3 Compression V9,8,0.9645,0.93026025
288,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
288,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
288,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
288,Lame Constant MP3 Compression Bitrate 64,12,0.613,0.37576899999999996
289,Lame MP3 Compression V1,0,0.0675,0.00455625
289,Lame MP3 Compression V2,1,0.13825,0.019113062500000003
289,Lame MP3 Compression V3,2,0.17075,0.029155562500000006
289,Lame MP3 Compression V4,3,0.27225,0.0741200625
289,Lame MP3 Compression V5,4,0.48275,0.2330475625
289,Lame MP3 Compression V6,5,0.65025,0.4228250625
289,Lame MP3 Compression V7,6,0.69175,0.47851806249999995
289,Lame MP3 Compression V8,7,0.927,0.8593290000000001
289,Lame MP3 Compression V9,8,0.955,0.912025
289,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
289,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
289,Lame Constant MP3 Compression Bitrate 128,11,2.5E-4,6.25E-8
289,Lame Constant MP3 Compression Bitrate 64,12,0.607,0.36844899999999997
290,Lame MP3 Compression V1,0,0.0705,0.004970249999999999
290,Lame MP3 Compression V2,1,0.134,0.017956000000000003
290,Lame MP3 Compression V3,2,0.2005,0.04020025000000001
290,Lame MP3 Compression V4,3,0.2975,0.08850625
290,Lame MP3 Compression V5,4,0.52325,0.2737905625
290,Lame MP3 Compression V6,5,0.68275,0.46614756249999995
290,Lame MP3 Compression V7,6,0.72175,0.5209230625
290,Lame MP3 Compression V8,7,0.93325,0.8709555625000001
290,Lame MP3 Compression V9,8,0.95775,0.9172850625
290,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
290,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
290,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
290,Lame Constant MP3 Compression Bitrate 64,12,0.5595,0.31304025
291,Lame MP3 Compression V1,0,0.05175,0.0026780625
291,Lame MP3 Compression V2,1,0.1185,0.01404225
291,Lame MP3 Compression V3,2,0.18225,0.033215062499999996
291,Lame MP3 Compression V4,3,0.29475,0.0868775625
291,Lame MP3 Compression V5,4,0.52625,0.2769390625
291,Lame MP3 Compression V6,5,0.66975,0.44856506249999994
291,Lame MP3 Compression V7,6,0.754,0.568516
291,Lame MP3 Compression V8,7,0.941,0.8854809999999999
291,Lame MP3 Compression V9,8,0.96375,0.9288140625
291,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
291,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
291,Lame Constant MP3 Compression Bitrate 128,11,0.00125,1.5625E-6
291,Lame Constant MP3 Compression Bitrate 64,12,0.60725,0.36875256249999994
292,Lame MP3 Compression V1,0,0.08125,0.006601562500000001
292,Lame MP3 Compression V2,1,0.1385,0.019182250000000005
292,Lame MP3 Compression V3,2,0.20225,0.040905062500000006
292,Lame MP3 Compression V4,3,0.28475,0.0810825625
292,Lame MP3 Compression V5,4,0.496,0.24601599999999998
292,Lame MP3 Compression V6,5,0.663,0.43956900000000004
292,Lame MP3 Compression V7,6,0.72375,0.5238140625
292,Lame MP3 Compression V8,7,0.9385,0.88078225
292,Lame MP3 Compression V9,8,0.964,0.9292959999999999
292,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
292,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
292,Lame Constant MP3 Compression Bitrate 128,11,7.5E-4,5.625E-7
292,Lame Constant MP3 Compression Bitrate 64,12,0.60675,0.3681455625
293,Lame MP3 Compression V1,0,0.0525,0.0027562499999999996
293,Lame MP3 Compression V2,1,0.139,0.019321000000000005
293,Lame MP3 Compression V3,2,0.206,0.042435999999999995
293,Lame MP3 Compression V4,3,0.30475,0.09287256250000002
293,Lame MP3 Compression V5,4,0.47425,0.2249130625
293,Lame MP3 Compression V6,5,0.691,0.47748099999999993
293,Lame MP3 Compression V7,6,0.69875,0.48825156249999996
293,Lame MP3 Compression V8,7,0.94175,0.8868930625
293,Lame MP3 Compression V9,8,0.96225,0.9259250625000001
293,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
293,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
293,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
293,Lame Constant MP3 Compression Bitrate 64,12,0.5675,0.32205625
294,Lame MP3 Compression V1,0,0.0595,0.0035402499999999996
294,Lame MP3 Compression V2,1,0.138,0.019044000000000002
294,Lame MP3 Compression V3,2,0.1745,0.030450249999999995
294,Lame MP3 Compression V4,3,0.44225,0.1955850625
294,Lame MP3 Compression V5,4,0.56075,0.31444056249999996
294,Lame MP3 Compression V6,5,0.73025,0.5332650624999999
294,Lame MP3 Compression V7,6,0.7415,0.5498222500000001
294,Lame MP3 Compression V8,7,0.854,0.729316
294,Lame MP3 Compression V9,8,0.923,0.851929
294,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
294,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
294,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
294,Lame Constant MP3 Compression Bitrate 64,12,0.60625,0.36753906249999996
295,Lame MP3 Compression V1,0,0.04475,0.0020025625
295,Lame MP3 Compression V2,1,0.10125,0.010251562500000002
295,Lame MP3 Compression V3,2,0.171,0.029241000000000003
295,Lame MP3 Compression V4,3,0.273,0.07452900000000001
295,Lame MP3 Compression V5,4,0.419,0.175561
295,Lame MP3 Compression V6,5,0.628,0.394384
295,Lame MP3 Compression V7,6,0.72,0.5184
295,Lame MP3 Compression V8,7,0.91525,0.8376825625000001
295,Lame MP3 Compression V9,8,0.94925,0.9010755625000001
295,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
295,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
295,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
295,Lame Constant MP3 Compression Bitrate 64,12,0.62425,0.3896880625
296,Lame MP3 Compression V1,0,0.0435,0.0018922499999999998
296,Lame MP3 Compression V2,1,0.1425,0.020306249999999998
296,Lame MP3 Compression V3,2,0.198,0.039204
296,Lame MP3 Compression V4,3,0.3095,0.09579025
296,Lame MP3 Compression V5,4,0.51325,0.2634255625
296,Lame MP3 Compression V6,5,0.70025,0.4903500625000001
296,Lame MP3 Compression V7,6,0.7065,0.49914225
296,Lame MP3 Compression V8,7,0.91275,0.8331125624999999
296,Lame MP3 Compression V9,8,0.943,0.889249
296,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
296,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
296,Lame Constant MP3 Compression Bitrate 128,11,0.001,1.0E-6
296,Lame Constant MP3 Compression Bitrate 64,12,0.5605,0.31416025
297,Lame MP3 Compression V1,0,0.0695,0.004830250000000001
297,Lame MP3 Compression V2,1,0.15125,0.0228765625
297,Lame MP3 Compression V3,2,0.1935,0.03744225
297,Lame MP3 Compression V4,3,0.37975,0.14421006249999999
297,Lame MP3 Compression V5,4,0.58975,0.3478050625
297,Lame MP3 Compression V6,5,0.744,0.553536
297,Lame MP3 Compression V7,6,0.77275,0.5971425625000001
297,Lame MP3 Compression V8,7,0.91775,0.8422650624999999
297,Lame MP3 Compression V9,8,0.954,0.9101159999999999
297,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
297,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
297,Lame Constant MP3 Compression Bitrate 128,11,0.008,6.4E-5
297,Lame Constant MP3 Compression Bitrate 64,12,0.57775,0.33379506249999996
298,Lame MP3 Compression V1,0,0.04375,0.0019140624999999997
298,Lame MP3 Compression V2,1,0.1085,0.01177225
298,Lame MP3 Compression V3,2,0.1515,0.02295225
298,Lame MP3 Compression V4,3,0.24125,0.0582015625
298,Lame MP3 Compression V5,4,0.45425,0.20634306249999998
298,Lame MP3 Compression V6,5,0.6025,0.36300625000000003
298,Lame MP3 Compression V7,6,0.68675,0.4716255625
298,Lame MP3 Compression V8,7,0.93225,0.8690900625000001
298,Lame MP3 Compression V9,8,0.95975,0.9211200625
298,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
298,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
298,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
298,Lame Constant MP3 Compression Bitrate 64,12,0.60675,0.3681455625
299,Lame MP3 Compression V1,0,0.096,0.009216
299,Lame MP3 Compression V2,1,0.16075,0.0258405625
299,Lame MP3 Compression V3,2,0.2295,0.05267025
299,Lame MP3 Compression V4,3,0.356,0.126736
299,Lame MP3 Compression V5,4,0.55475,0.30774756249999996
299,Lame MP3 Compression V6,5,0.73375,0.5383890625000001
299,Lame MP3 Compression V7,6,0.75275,0.5666325625
299,Lame MP3 Compression V8,7,0.9365,0.87703225
299,Lame MP3 Compression V9,8,0.9595,0.92064025
299,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
299,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
299,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
299,Lame Constant MP3 Compression Bitrate 64,12,0.5855,0.34281025000000004
300,Lame MP3 Compression V1,0,0.05,0.0025000000000000005
300,Lame MP3 Compression V2,1,0.1365,0.018632250000000003
300,Lame MP3 Compression V3,2,0.18625,0.0346890625
300,Lame MP3 Compression V4,3,0.28225,0.0796650625
300,Lame MP3 Compression V5,4,0.51075,0.26086556250000004
300,Lame MP3 Compression V6,5,0.6585,0.43362225
300,Lame MP3 Compression V7,6,0.72325,0.5230905625
300,Lame MP3 Compression V8,7,0.92675,0.8588655624999999
300,Lame MP3 Compression V9,8,0.95675,0.9153705624999999
300,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
300,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
300,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
300,Lame Constant MP3 Compression Bitrate 64,12,0.58475,0.3419325625
301,Lame MP3 Compression V1,0,0.047,0.002209
301,Lame MP3 Compression V2,1,0.10175,0.0103530625
301,Lame MP3 Compression V3,2,0.1555,0.02418025
301,Lame MP3 Compression V4,3,0.236,0.055695999999999996
301,Lame MP3 Compression V5,4,0.42725,0.1825425625
301,Lame MP3 Compression V6,5,0.6665,0.44422225
301,Lame MP3 Compression V7,6,0.6885,0.47403225
301,Lame MP3 Compression V8,7,0.919,0.8445610000000001
301,Lame MP3 Compression V9,8,0.95275,0.9077325625
301,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
301,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
301,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
301,Lame Constant MP3 Compression Bitrate 64,12,0.59225,0.3507600625000001
302,Lame MP3 Compression V1,0,0.06475,0.0041925625
302,Lame MP3 Compression V2,1,0.10075,0.010150562500000002
302,Lame MP3 Compression V3,2,0.1855,0.034410249999999996
302,Lame MP3 Compression V4,3,0.30325,0.09196056250000001
302,Lame MP3 Compression V5,4,0.53875,0.29025156249999995
302,Lame MP3 Compression V6,5,0.682,0.4651240000000001
302,Lame MP3 Compression V7,6,0.751,0.564001
302,Lame MP3 Compression V8,7,0.93175,0.8681580624999999
302,Lame MP3 Compression V9,8,0.95675,0.9153705624999999
302,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
302,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
302,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
302,Lame Constant MP3 Compression Bitrate 64,12,0.6075,0.36905625000000003
303,Lame MP3 Compression V1,0,0.094,0.008836
303,Lame MP3 Compression V2,1,0.1375,0.018906250000000003
303,Lame MP3 Compression V3,2,0.188,0.035344
303,Lame MP3 Compression V4,3,0.265,0.07022500000000001
303,Lame MP3 Compression V5,4,0.46925,0.2201955625
303,Lame MP3 Compression V6,5,0.64275,0.41312756250000005
303,Lame MP3 Compression V7,6,0.70675,0.4994955625
303,Lame MP3 Compression V8,7,0.912,0.831744
303,Lame MP3 Compression V9,8,0.95025,0.9029750625
303,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
303,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
303,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
303,Lame Constant MP3 Compression Bitrate 64,12,0.58775,0.3454500625
304,Lame MP3 Compression V1,0,0.067,0.004489000000000001
304,Lame MP3 Compression V2,1,0.12625,0.0159390625
304,Lame MP3 Compression V3,2,0.181,0.032761
304,Lame MP3 Compression V4,3,0.3425,0.11730625000000001
304,Lame MP3 Compression V5,4,0.44925,0.20182556249999997
304,Lame MP3 Compression V6,5,0.6595,0.43494025
304,Lame MP3 Compression V7,6,0.65675,0.43132056249999995
304,Lame MP3 Compression V8,7,0.85825,0.7365930624999999
304,Lame MP3 Compression V9,8,0.8605,0.74046025
304,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
304,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
304,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
304,Lame Constant MP3 Compression Bitrate 64,12,0.50725,0.2573025625
305,Lame MP3 Compression V1,0,0.074,0.005475999999999999
305,Lame MP3 Compression V2,1,0.1805,0.03258025
305,Lame MP3 Compression V3,2,0.221,0.048841
305,Lame MP3 Compression V4,3,0.36925,0.13634556250000002
305,Lame MP3 Compression V5,4,0.6135,0.37638225000000003
305,Lame MP3 Compression V6,5,0.725,0.525625
305,Lame MP3 Compression V7,6,0.75375,0.5681390625
305,Lame MP3 Compression V8,7,0.9335,0.87142225
305,Lame MP3 Compression V9,8,0.95925,0.9201605625000001
305,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
305,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
305,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
305,Lame Constant MP3 Compression Bitrate 64,12,0.59125,0.3495765625000001
306,Lame MP3 Compression V1,0,0.06075,0.0036905625
306,Lame MP3 Compression V2,1,0.095,0.009025
306,Lame MP3 Compression V3,2,0.1815,0.03294225
306,Lame MP3 Compression V4,3,0.37675,0.14194056249999998
306,Lame MP3 Compression V5,4,0.50575,0.25578306250000005
306,Lame MP3 Compression V6,5,0.72875,0.5310765625
306,Lame MP3 Compression V7,6,0.6945,0.48233025
306,Lame MP3 Compression V8,7,0.88425,0.7818980624999999
306,Lame MP3 Compression V9,8,0.90475,0.8185725625000001
306,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
306,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
306,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
306,Lame Constant MP3 Compression Bitrate 64,12,0.596,0.355216
307,Lame MP3 Compression V1,0,0.0395,0.00156025
307,Lame MP3 Compression V2,1,0.11975,0.014340062499999999
307,Lame MP3 Compression V3,2,0.18425,0.0339480625
307,Lame MP3 Compression V4,3,0.2835,0.08037224999999999
307,Lame MP3 Compression V5,4,0.45625,0.2081640625
307,Lame MP3 Compression V6,5,0.665,0.44222500000000003
307,Lame MP3 Compression V7,6,0.70675,0.4994955625
307,Lame MP3 Compression V8,7,0.9335,0.87142225
307,Lame MP3 Compression V9,8,0.962,0.9254439999999999
307,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
307,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
307,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
307,Lame Constant MP3 Compression Bitrate 64,12,0.6155,0.37884025000000005
308,Lame MP3 Compression V1,0,0.0675,0.00455625
308,Lame MP3 Compression V2,1,0.1075,0.011556249999999999
308,Lame MP3 Compression V3,2,0.14325,0.020520562499999995
308,Lame MP3 Compression V4,3,0.336,0.11289600000000001
308,Lame MP3 Compression V5,4,0.56875,0.32347656249999995
308,Lame MP3 Compression V6,5,0.6695,0.44823025
308,Lame MP3 Compression V7,6,0.7285,0.5307122500000001
308,Lame MP3 Compression V8,7,0.8885,0.78943225
308,Lame MP3 Compression V9,8,0.94225,0.8878350625000001
308,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
308,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
308,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
308,Lame Constant MP3 Compression Bitrate 64,12,0.56025,0.31388006250000006
309,Lame MP3 Compression V1,0,0.08775,0.0077000624999999994
309,Lame MP3 Compression V2,1,0.14975,0.0224250625
309,Lame MP3 Compression V3,2,0.20525,0.04212756249999999
309,Lame MP3 Compression V4,3,0.3555,0.12638025
309,Lame MP3 Compression V5,4,0.533,0.28408900000000004
309,Lame MP3 Compression V6,5,0.74025,0.5479700624999999
309,Lame MP3 Compression V7,6,0.74375,0.5531640625
309,Lame MP3 Compression V8,7,0.883,0.779689
309,Lame MP3 Compression V9,8,0.9285,0.86211225
309,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
309,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
309,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
309,Lame Constant MP3 Compression Bitrate 64,12,0.61325,0.37607556249999996
310,Lame MP3 Compression V1,0,0.08325,0.006930562500000001
310,Lame MP3 Compression V2,1,0.13825,0.019113062500000003
310,Lame MP3 Compression V3,2,0.181,0.032761
310,Lame MP3 Compression V4,3,0.29475,0.0868775625
310,Lame MP3 Compression V5,4,0.46025,0.2118300625
310,Lame MP3 Compression V6,5,0.64225,0.4124850625
310,Lame MP3 Compression V7,6,0.69025,0.4764450625
310,Lame MP3 Compression V8,7,0.942,0.8873639999999999
310,Lame MP3 Compression V9,8,0.964,0.9292959999999999
310,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
310,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
310,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
310,Lame Constant MP3 Compression Bitrate 64,12,0.5595,0.31304025
311,Lame MP3 Compression V1,0,0.07325,0.0053655625
311,Lame MP3 Compression V2,1,0.1325,0.017556250000000002
311,Lame MP3 Compression V3,2,0.172,0.029583999999999996
311,Lame MP3 Compression V4,3,0.277,0.07672900000000002
311,Lame MP3 Compression V5,4,0.49825,0.24825306250000004
311,Lame MP3 Compression V6,5,0.67875,0.46070156249999994
311,Lame MP3 Compression V7,6,0.66875,0.4472265624999999
311,Lame MP3 Compression V8,7,0.9085,0.8253722499999999
311,Lame MP3 Compression V9,8,0.947,0.8968089999999999
311,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
311,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
311,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
311,Lame Constant MP3 Compression Bitrate 64,12,0.59725,0.35670756249999996
312,Lame MP3 Compression V1,0,0.06525,0.0042575625
312,Lame MP3 Compression V2,1,0.12675,0.0160655625
312,Lame MP3 Compression V3,2,0.17075,0.029155562500000006
312,Lame MP3 Compression V4,3,0.2815,0.07924224999999999
312,Lame MP3 Compression V5,4,0.50275,0.25275756250000003
312,Lame MP3 Compression V6,5,0.60925,0.37118556249999995
312,Lame MP3 Compression V7,6,0.75975,0.5772200625
312,Lame MP3 Compression V8,7,0.92575,0.8570130625
312,Lame MP3 Compression V9,8,0.9595,0.92064025
